clusnum,connnum,probability,class,filename,srcip,dstip
9,947,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,1.1.1.1:95
9,948,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,1.1.1.1:94
9,949,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,1.1.1.1:102
9,950,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,1.1.1.1:59
10,138,,CTU-Honeypot-Capture-5-1.pcap.pkl,192.168.2.1,192.168.2.255:17
10,1349,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:0
10,1350,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:347
10,1351,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:288
10,1352,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:234
10,1353,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:270
10,1357,,CTU-IoT-Malware-Capture-42-1.pcap.pkl,185.244.25.183,192.168.1.197:263
11,26,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:0
11,27,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:132
11,28,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:70
11,29,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:54
11,30,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:32
11,31,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:106
11,32,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:31
11,33,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:128
11,34,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:110
11,35,,CTU-Honeypot-Capture-4-1.pcap.pkl,104.155.18.91,192.168.1.132:33
11,36,,CTU-Honeypot-Capture-4-1.pcap.pkl,2.16.60.82,192.168.1.132:0
11,37,,CTU-Honeypot-Capture-4-1.pcap.pkl,2.16.60.82,192.168.1.132:4
11,38,,CTU-Honeypot-Capture-4-1.pcap.pkl,2.16.60.82,192.168.1.132:2
11,39,,CTU-Honeypot-Capture-4-1.pcap.pkl,2.16.60.82,192.168.1.132:3
11,40,,CTU-Honeypot-Capture-4-1.pcap.pkl,2.16.60.82,192.168.1.132:1
11,70,,CTU-Honeypot-Capture-5-1.pcap.pkl,52.46.133.19,192.168.2.3:0
11,71,,CTU-Honeypot-Capture-5-1.pcap.pkl,52.46.133.19,192.168.2.3:1
11,127,,CTU-Honeypot-Capture-5-1.pcap.pkl,52.94.228.52,192.168.2.3:0
11,128,,CTU-Honeypot-Capture-5-1.pcap.pkl,52.94.228.52,192.168.2.3:2
11,129,,CTU-Honeypot-Capture-5-1.pcap.pkl,52.94.228.52,192.168.2.3:1
11,130,,CTU-Honeypot-Capture-5-1.pcap.pkl,72.21.207.87,192.168.2.3:0
11,132,,CTU-Honeypot-Capture-5-1.pcap.pkl,72.21.207.87,192.168.2.3:1
11,171,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:155
11,172,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:96
11,173,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:87
11,174,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:80
11,175,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:89
11,176,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:79
11,177,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:122
11,178,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:40
11,179,,CTU-Honeypot-Capture-7-1.pcap.pkl,18.195.134.106,192.168.1.158:28
11,561,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:0
11,562,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:898
11,563,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:294
11,564,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:385
11,565,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:314
11,566,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:525
11,567,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:376
11,568,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:308
11,569,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:275
11,570,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,66.85.157.90,192.168.100.113:129
12,13,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:0
12,14,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:5
12,15,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:4
12,16,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:3
12,17,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:1
12,18,,CTU-Honeypot-Capture-4-1.pcap.pkl,52.209.221.67,192.168.1.132:2
12,41,,CTU-Honeypot-Capture-4-1.pcap.pkl,130.211.67.12,192.168.1.132:0
12,42,,CTU-Honeypot-Capture-4-1.pcap.pkl,130.211.67.12,192.168.1.132:1
12,156,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:0
12,157,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:5
12,159,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:1
12,160,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:4
12,161,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:3
12,1085,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,172.217.23.206,192.168.1.196:0
13,378,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,197.1.227.162:0
13,395,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,197.0.156.154:0
13,426,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,197.246.202.6:0
13,448,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,156.205.53.40:0
13,458,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,41.230.148.5:0
13,477,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,41.230.157.1:0
13,1143,,CTU-IoT-Malware-Capture-36-1.pcap.pkl,192.168.1.198,155.155.30.48:0
14,190,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:0
14,191,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:35
14,192,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:34
14,193,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:1
14,194,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:20
14,195,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:19
14,196,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:14
14,197,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:15
14,198,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:24
14,199,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,181.112.38.222,192.168.100.103:13
14,200,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:0
14,201,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:153
14,202,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:46
14,203,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:101
14,204,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:31
14,205,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:116
14,206,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:87
14,207,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:73
14,208,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,221.5.224.77,192.168.100.103:111
14,209,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:0
14,210,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:105
14,211,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:44
14,212,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:70
14,213,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:68
14,214,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:14
14,215,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:64
14,216,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:91
14,217,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:15
14,218,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,86.126.120.223,192.168.100.103:88
14,239,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:0
14,240,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:114
14,241,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:48
14,242,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:63
14,243,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:42
14,244,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:57
14,245,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:80
14,246,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:59
14,247,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:66
14,248,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,223.79.110.210,192.168.100.103:51
14,269,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:0
14,270,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:126
14,271,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:139
14,272,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:128
14,273,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:133
14,274,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:38
14,275,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:151
14,276,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:99
14,277,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,70.45.29.240,192.168.100.103:104
14,278,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:0
14,279,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:23
14,280,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:4
14,281,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:22
14,282,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:13
14,283,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:19
14,284,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:6
14,285,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:2
14,286,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:18
14,287,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,180.103.158.134,192.168.100.103:12
14,980,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,223.99.165.198,192.168.1.196:0
14,994,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,183.230.201.126,192.168.1.196:0
14,1044,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,113.116.199.81,192.168.1.196:0
14,1046,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,121.186.205.242,192.168.1.196:0
14,1051,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,178.226.194.161,192.168.1.196:0
14,1053,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:247
14,1054,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:179
14,1055,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:138
14,1056,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:78
14,1057,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:81
14,1058,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:126
14,1059,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:127
14,1060,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:159
14,1061,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,104.248.160.24,192.168.1.196:225
14,1062,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,123.119.186.208,192.168.1.196:0
14,1063,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,123.119.186.208,192.168.1.196:1
14,1068,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,187.188.177.92,192.168.1.196:0
14,1126,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,111.43.132.138,192.168.1.196:0
14,1400,,CTU-IoT-Malware-Capture-44-1.pcap.pkl,46.101.251.172,192.168.1.199:74
14,1401,,CTU-IoT-Malware-Capture-44-1.pcap.pkl,46.101.251.172,192.168.1.199:64
14,1407,,CTU-IoT-Malware-Capture-44-1.pcap.pkl,46.101.251.172,192.168.1.199:69
14,1412,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,104.168.97.184,192.168.1.200:0
14,1413,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,180.211.191.189,192.168.1.200:0
14,1414,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,180.211.191.189,192.168.1.200:1
14,1415,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,191.187.136.191,192.168.1.200:0
14,1416,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:0
14,1417,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:6
14,1418,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:3
14,1419,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:2
14,1420,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:1
14,1421,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:4
14,1422,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,187.120.203.144,192.168.1.200:5
14,1425,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:0
14,1426,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:6
14,1427,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:4
14,1428,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:2
14,1429,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:5
14,1430,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:3
14,1431,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,179.182.52.149,192.168.1.200:1
14,1440,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,220.227.200.108,192.168.1.200:0
14,1441,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.149.247.105,192.168.1.200:0
14,1442,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,186.93.87.192,192.168.1.200:0
14,1443,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.166.119.111,192.168.1.200:0
14,1444,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.166.119.111,192.168.1.200:4
14,1445,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.166.119.111,192.168.1.200:2
14,1446,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.166.119.111,192.168.1.200:3
14,1447,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.166.119.111,192.168.1.200:1
14,1451,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,87.127.47.17,192.168.1.200:0
14,1456,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,177.205.227.241,192.168.1.200:0
14,1457,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,177.205.227.241,192.168.1.200:1
14,1458,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,190.145.104.133,192.168.1.200:0
14,1462,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,107.158.113.212,192.168.1.200:0
14,1483,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,216.139.122.226,192.168.1.200:0
14,1484,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,216.139.122.226,192.168.1.200:1
14,1485,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,177.155.203.185,192.168.1.200:0
14,1498,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,178.212.134.157,192.168.1.200:0
14,1499,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,178.212.134.157,192.168.1.200:4
14,1500,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,178.212.134.157,192.168.1.200:1
14,1501,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,178.212.134.157,192.168.1.200:2
14,1502,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,178.212.134.157,192.168.1.200:3
14,1514,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,97.76.168.44,192.168.1.200:0
14,1518,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,72.27.62.120,192.168.1.200:0
14,1520,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,222.240.232.202,192.168.1.200:0
14,1521,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,222.240.232.202,192.168.1.200:1
14,1522,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,222.188.251.242,192.168.1.200:0
14,1535,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,119.184.135.207,192.168.1.200:0
14,1768,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,181.13.32.2,192.168.100.111:0
14,1769,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,181.13.32.2,192.168.100.111:3
14,1770,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,181.13.32.2,192.168.100.111:2
14,1771,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,181.13.32.2,192.168.100.111:1
15,351,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:1033
16,352,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:807
16,355,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:367
16,357,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:874
17,353,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:943
17,359,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:937
18,354,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:1032
19,350,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:0
19,356,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:957
20,358,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,192.168.100.111,176.32.33.171:13
21,45,,CTU-Honeypot-Capture-4-1.pcap.pkl,192.168.1.132,192.168.1.1:7
21,49,,CTU-Honeypot-Capture-4-1.pcap.pkl,192.168.1.132,192.168.1.1:1
21,51,,CTU-Honeypot-Capture-4-1.pcap.pkl,192.168.1.132,192.168.1.1:6
21,509,,CTU-IoT-Malware-Capture-20-1.pcap.pkl,192.168.100.103,8.8.8.8:0
21,541,,CTU-IoT-Malware-Capture-20-1.pcap.pkl,192.168.100.103,192.168.100.1:0
21,589,,CTU-IoT-Malware-Capture-21-1.pcap.pkl,192.168.100.113,192.168.100.1:0
21,894,,CTU-IoT-Malware-Capture-33-1.pcap.pkl,192.168.1.197,192.168.1.1:23
21,921,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:0
21,922,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:970
21,923,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:295
21,924,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:434
21,925,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:528
21,926,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:677
21,927,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:116
21,928,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:898
21,929,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:275
21,930,,CTU-IoT-Malware-Capture-34-1.pcap.pkl,192.168.1.195,50.50.50.53:723
21,1086,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,192.168.1.1:0
21,1087,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,192.168.1.1:138
21,1089,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,192.168.1.1:52
21,1091,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,192.168.1.1:116
21,1095,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,192.168.1.1:2
22,74,,CTU-Honeypot-Capture-5-1.pcap.pkl,13.32.118.30,192.168.2.3:0
22,158,,CTU-Honeypot-Capture-5-1.pcap.pkl,176.32.98.203,192.168.2.3:2
22,480,,CTU-IoT-Malware-Capture-17-1.pcap.pkl,41.198.120.229,192.168.100.111:0
22,888,,CTU-IoT-Malware-Capture-33-1.pcap.pkl,212.127.166.32,192.168.1.197:0
22,982,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,216.18.168.16,192.168.1.196:0
23,258,,CTU-IoT-Malware-Capture-1-1.pcap.pkl,192.168.100.103,31.154.30.22:8
23,978,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,113.116.199.81:0
23,993,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,113.57.159.74:0
23,1015,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,118.140.120.154:0
23,1048,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,110.185.218.153:0
23,1069,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,222.141.192.128:0
23,1106,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,39.129.38.46:0
23,1109,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,104.248.160.24:77
23,1110,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,104.248.160.24:118
23,1111,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,104.248.160.24:154
23,1112,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,104.248.160.24:166
23,1113,,CTU-IoT-Malware-Capture-35-1.pcap.pkl,192.168.1.196,104.248.160.24:79
23,1433,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,192.168.1.200,119.187.149.250:1
23,1537,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,192.168.1.200,190.166.119.111:6
23,1538,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,192.168.1.200,190.166.119.111:3
23,1542,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,192.168.1.200,167.99.182.238:174
23,1545,,CTU-IoT-Malware-Capture-48-1.pcap.pkl,192.168.1.200,167.99.182.238:147
23,1715,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.148.150:0
23,1716,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.194.226:0
23,1744,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,197.50.115.3:4
23,1745,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,197.50.115.3:1
23,1748,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.93.83:0
23,1754,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,178.156.67.213:2
23,1762,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.223.75:0
23,1777,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.240.23:0
23,1785,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,147.32.36.245:0
23,1797,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:0
23,1798,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:9
23,1799,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:3
23,1800,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:7
23,1802,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:4
23,1803,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:6
23,1804,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:8
23,1805,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:1
23,1806,,CTU-IoT-Malware-Capture-9-1.pcap.pkl,192.168.100.111,41.60.232.47:5
